solver,penalty,C,l1_ratio,sample_size,train_accuracy,test_accuracy,train_F1_score,test_F1_score
saga,l2,0.001,,0.6,0.6433333333333333,0.6496519721577726,0.7688984881209503,0.7765170202269362
saga,l2,0.001,,0.8,0.66,0.6488785769528229,0.7772925764192139,0.773678963110668
saga,l2,0.001,,1.0,0.6766666666666666,0.6488785769528229,0.7858719646799116,0.7711693548387097
saga,l2,0.01,,0.4,0.6866666666666666,0.6511987625676721,0.780373831775701,0.7579173376274825
saga,l2,0.01,,0.6,0.6866666666666666,0.6589327146171694,0.783410138248848,0.7662957074721781
saga,l2,0.01,,0.8,0.7,0.6682134570765661,0.7916666666666667,0.7704654895666132
saga,l2,0.01,,1.0,0.7133333333333334,0.6813611755607115,0.7990654205607476,0.7751091703056768
saga,l2,0.1,,0.4,0.68,0.6666666666666666,0.7735849056603774,0.7630566245189664
saga,l2,0.1,,0.6,0.6933333333333334,0.6720804331013148,0.7850467289719626,0.7700650759219089
saga,l2,0.1,,0.8,0.7033333333333334,0.682907965970611,0.7915690866510539,0.775219298245614
saga,l2,0.1,,1.0,0.7133333333333334,0.691415313225058,0.7952380952380953,0.778702163061564
saga,l2,10.0,,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,l2,10.0,,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,l2,10.0,,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,l2,10.0,,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,l2,100.0,,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,l2,100.0,,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,l2,100.0,,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,l2,100.0,,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,l2,1000.0,,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,l2,1000.0,,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,l2,1000.0,,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,l2,1000.0,,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,l2,10000.0,,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,l2,10000.0,,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,l2,10000.0,,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,l2,10000.0,,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,0.0001,0.0,0.4,0.6233333333333333,0.6419180201082754,0.7621052631578947,0.778997613365155
saga,elasticnet,0.0001,0.0,0.6,0.6233333333333333,0.6411446249033256,0.7631027253668762,0.7792578496669839
saga,elasticnet,0.0001,0.0,0.8,0.62,0.642691415313225,0.759493670886076,0.7789473684210527
saga,elasticnet,0.0001,0.0,1.0,0.62,0.6442382057231245,0.759493670886076,0.778633301251203
saga,elasticnet,0.0001,0.1111111111111111,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.1111111111111111,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.1111111111111111,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.1111111111111111,1.0,0.6166666666666667,0.6442382057231245,0.761904761904762,0.7830188679245284
saga,elasticnet,0.0001,0.2222222222222222,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.2222222222222222,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.2222222222222222,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.2222222222222222,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.3333333333333333,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.3333333333333333,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.3333333333333333,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.3333333333333333,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.4444444444444444,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.4444444444444444,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.4444444444444444,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.4444444444444444,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.5555555555555556,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.5555555555555556,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.5555555555555556,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.5555555555555556,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.6666666666666666,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.6666666666666666,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.6666666666666666,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.6666666666666666,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.7777777777777777,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.7777777777777777,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.7777777777777777,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.7777777777777777,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.8888888888888888,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.8888888888888888,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.8888888888888888,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,0.8888888888888888,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,1.0,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,1.0,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,1.0,0.8,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.0001,1.0,1.0,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,0.0,0.4,0.6533333333333333,0.6419180201082754,0.773913043478261,0.7697662854301341
saga,elasticnet,0.001,0.0,0.6,0.6433333333333333,0.6496519721577726,0.7688984881209503,0.7765170202269362
saga,elasticnet,0.001,0.0,0.8,0.66,0.6488785769528229,0.7772925764192139,0.773678963110668
saga,elasticnet,0.001,0.0,1.0,0.6766666666666666,0.6488785769528229,0.7858719646799116,0.7711693548387097
saga,elasticnet,0.001,0.1111111111111111,0.4,0.6266666666666667,0.637277648878577,0.7627118644067797,0.7713310580204779
saga,elasticnet,0.001,0.1111111111111111,0.6,0.6266666666666667,0.642691415313225,0.7627118644067797,0.7759456838021338
saga,elasticnet,0.001,0.1111111111111111,0.8,0.63,0.6434648105181748,0.7623126338329764,0.7734643734643734
saga,elasticnet,0.001,0.1111111111111111,1.0,0.6466666666666666,0.642691415313225,0.7705627705627704,0.7706057596822244
saga,elasticnet,0.001,0.2222222222222222,0.4,0.62,0.6403712296983759,0.759493670886076,0.7774054571565343
saga,elasticnet,0.001,0.2222222222222222,0.6,0.6166666666666667,0.6465583913379737,0.7578947368421053,0.7814442850310855
saga,elasticnet,0.001,0.2222222222222222,0.8,0.6266666666666667,0.6395978344934261,0.7627118644067797,0.7740058195926285
saga,elasticnet,0.001,0.2222222222222222,1.0,0.6233333333333333,0.6411446249033256,0.7590618336886994,0.7723258096172718
saga,elasticnet,0.001,0.3333333333333333,0.4,0.62,0.642691415313225,0.7615062761506276,0.7808349146110057
saga,elasticnet,0.001,0.3333333333333333,0.6,0.62,0.6419180201082754,0.7615062761506276,0.7804646752015173
saga,elasticnet,0.001,0.3333333333333333,0.8,0.6233333333333333,0.6380510440835266,0.7610993657505285,0.7752161383285302
saga,elasticnet,0.001,0.3333333333333333,1.0,0.6266666666666667,0.6411446249033256,0.7627118644067797,0.7751937984496123
saga,elasticnet,0.001,0.4444444444444444,0.4,0.62,0.642691415313225,0.7634854771784232,0.781663516068053
saga,elasticnet,0.001,0.4444444444444444,0.6,0.62,0.6450116009280742,0.7625,0.7827733080927591
saga,elasticnet,0.001,0.4444444444444444,0.8,0.6133333333333333,0.642691415313225,0.7563025210084033,0.7795801526717557
saga,elasticnet,0.001,0.4444444444444444,1.0,0.62,0.6411446249033256,0.759493670886076,0.776923076923077
saga,elasticnet,0.001,0.5555555555555556,0.4,0.6166666666666667,0.6450116009280742,0.761904761904762,0.7835926449787837
saga,elasticnet,0.001,0.5555555555555556,0.6,0.62,0.6442382057231245,0.7634854771784232,0.7828139754485365
saga,elasticnet,0.001,0.5555555555555556,0.8,0.62,0.6434648105181748,0.7615062761506276,0.781205505457997
saga,elasticnet,0.001,0.5555555555555556,1.0,0.62,0.642691415313225,0.759493670886076,0.7789473684210527
saga,elasticnet,0.001,0.6666666666666666,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,0.6666666666666666,0.6,0.6166666666666667,0.645784996133024,0.761904761904762,0.7839622641509433
saga,elasticnet,0.001,0.6666666666666666,0.8,0.6233333333333333,0.6434648105181748,0.7640918580375782,0.7816200852676458
saga,elasticnet,0.001,0.6666666666666666,1.0,0.62,0.6434648105181748,0.7605042016806722,0.7803716055264411
saga,elasticnet,0.001,0.7777777777777777,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,0.7777777777777777,0.6,0.6133333333333333,0.6434648105181748,0.7603305785123966,0.7828544512482336
saga,elasticnet,0.001,0.7777777777777777,0.8,0.6166666666666667,0.6442382057231245,0.7609147609147608,0.78240302743614
saga,elasticnet,0.001,0.7777777777777777,1.0,0.6233333333333333,0.6411446249033256,0.7631027253668762,0.7794676806083651
saga,elasticnet,0.001,0.8888888888888888,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,0.8888888888888888,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,0.8888888888888888,0.8,0.62,0.6442382057231245,0.7634854771784232,0.7828139754485365
saga,elasticnet,0.001,0.8888888888888888,1.0,0.6233333333333333,0.6434648105181748,0.7640918580375782,0.7814129919393077
saga,elasticnet,0.001,1.0,0.4,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,1.0,0.6,0.6133333333333333,0.642691415313225,0.7603305785123966,0.7824858757062146
saga,elasticnet,0.001,1.0,0.8,0.6166666666666667,0.6450116009280742,0.761904761904762,0.7835926449787837
saga,elasticnet,0.001,1.0,1.0,0.62,0.6442382057231245,0.7625,0.78240302743614
saga,elasticnet,0.01,0.0,0.4,0.6866666666666666,0.6511987625676721,0.780373831775701,0.7579173376274825
saga,elasticnet,0.01,0.0,0.6,0.6866666666666666,0.6589327146171694,0.783410138248848,0.7662957074721781
saga,elasticnet,0.01,0.0,0.8,0.7,0.6682134570765661,0.7916666666666667,0.7704654895666132
saga,elasticnet,0.01,0.0,1.0,0.7133333333333334,0.6813611755607115,0.7990654205607476,0.7751091703056768
saga,elasticnet,0.01,0.1111111111111111,0.4,0.68,0.6511987625676721,0.7767441860465117,0.7597229621736814
saga,elasticnet,0.01,0.1111111111111111,0.6,0.68,0.6535189481825213,0.7798165137614679,0.7642105263157895
saga,elasticnet,0.01,0.1111111111111111,0.8,0.7,0.662799690641918,0.7916666666666667,0.7683315621679064
saga,elasticnet,0.01,0.1111111111111111,1.0,0.71,0.6821345707656613,0.7972027972027973,0.7769940314704288
saga,elasticnet,0.01,0.2222222222222222,0.4,0.6766666666666666,0.6527455529775715,0.7749419953596289,0.7623080995235574
saga,elasticnet,0.01,0.2222222222222222,0.6,0.6833333333333333,0.6504253673627224,0.782608695652174,0.7628541448058761
saga,elasticnet,0.01,0.2222222222222222,0.8,0.69,0.6558391337973705,0.7862068965517242,0.7646747752511899
saga,elasticnet,0.01,0.2222222222222222,1.0,0.7033333333333334,0.6751740139211136,0.7935034802784222,0.7739504843918191
saga,elasticnet,0.01,0.3333333333333333,0.4,0.67,0.6481051817478731,0.7724137931034483,0.7614053487152594
saga,elasticnet,0.01,0.3333333333333333,0.6,0.68,0.6566125290023201,0.7808219178082192,0.7687499999999999
saga,elasticnet,0.01,0.3333333333333333,0.8,0.69,0.6511987625676721,0.7871853546910754,0.7630057803468208
saga,elasticnet,0.01,0.3333333333333333,1.0,0.7,0.6682134570765661,0.7916666666666667,0.7704654895666132
saga,elasticnet,0.01,0.4444444444444444,0.4,0.6633333333333333,0.6465583913379737,0.7699316628701595,0.7611082070047046
saga,elasticnet,0.01,0.4444444444444444,0.6,0.6766666666666666,0.6573859242072699,0.7790432801822323,0.7710594315245478
saga,elasticnet,0.01,0.4444444444444444,0.8,0.6833333333333333,0.6511987625676721,0.7835990888382689,0.7637506547930853
saga,elasticnet,0.01,0.4444444444444444,1.0,0.6933333333333334,0.6666666666666666,0.7880184331797234,0.770378263185935
saga,elasticnet,0.01,0.5555555555555556,0.4,0.66,0.6442382057231245,0.7681818181818182,0.7611630321910696
saga,elasticnet,0.01,0.5555555555555556,0.6,0.6766666666666666,0.6496519721577726,0.7810383747178329,0.7670951156812339
saga,elasticnet,0.01,0.5555555555555556,0.8,0.6833333333333333,0.6504253673627224,0.7835990888382689,0.7643378519290929
saga,elasticnet,0.01,0.5555555555555556,1.0,0.69,0.6597061098221191,0.7862068965517242,0.7669491525423728
saga,elasticnet,0.01,0.6666666666666666,0.4,0.6666666666666666,0.6473317865429234,0.7757847533632287,0.7651905252317198
saga,elasticnet,0.01,0.6666666666666666,0.6,0.6666666666666666,0.6496519721577726,0.7757847533632287,0.7685232498722534
saga,elasticnet,0.01,0.6666666666666666,0.8,0.6733333333333333,0.645784996133024,0.7792792792792792,0.7624481327800828
saga,elasticnet,0.01,0.6666666666666666,1.0,0.69,0.6535189481825213,0.7862068965517242,0.7639620653319283
saga,elasticnet,0.01,0.7777777777777777,0.4,0.6633333333333333,0.6465583913379737,0.7750556792873051,0.7657611481291646
saga,elasticnet,0.01,0.7777777777777777,0.6,0.6633333333333333,0.6465583913379737,0.7740492170022372,0.7681380010147134
saga,elasticnet,0.01,0.7777777777777777,0.8,0.6733333333333333,0.645784996133024,0.7792792792792792,0.7636738906088751
saga,elasticnet,0.01,0.7777777777777777,1.0,0.69,0.6488785769528229,0.7871853546910754,0.7615546218487396
saga,elasticnet,0.01,0.8888888888888888,0.4,0.6633333333333333,0.6434648105181748,0.7750556792873051,0.7653944020356234
saga,elasticnet,0.01,0.8888888888888888,0.6,0.6633333333333333,0.645784996133024,0.7750556792873051,0.7686868686868686
saga,elasticnet,0.01,0.8888888888888888,0.8,0.6666666666666666,0.645784996133024,0.7747747747747747,0.7648870636550308
saga,elasticnet,0.01,0.8888888888888888,1.0,0.6833333333333333,0.6496519721577726,0.7845804988662131,0.7629513343799059
saga,elasticnet,0.01,1.0,0.4,0.66,0.6411446249033256,0.7743362831858407,0.7651821862348178
saga,elasticnet,0.01,1.0,0.6,0.6533333333333333,0.6411446249033256,0.7699115044247787,0.7670682730923695
saga,elasticnet,0.01,1.0,0.8,0.66,0.6450116009280742,0.7713004484304933,0.7652173913043478
saga,elasticnet,0.01,1.0,1.0,0.6733333333333333,0.645784996133024,0.7792792792792792,0.7626943005181348
saga,elasticnet,0.1,0.0,0.4,0.68,0.6666666666666666,0.7735849056603774,0.7630566245189664
saga,elasticnet,0.1,0.0,0.6,0.6933333333333334,0.6720804331013148,0.7850467289719626,0.7700650759219089
saga,elasticnet,0.1,0.0,0.8,0.7033333333333334,0.6836813611755607,0.7915690866510539,0.775644541963796
saga,elasticnet,0.1,0.0,1.0,0.7133333333333334,0.691415313225058,0.7952380952380953,0.778702163061564
saga,elasticnet,0.1,0.1111111111111111,0.4,0.6833333333333333,0.6666666666666666,0.7754137115839244,0.7633168588687534
saga,elasticnet,0.1,0.1111111111111111,0.6,0.6933333333333334,0.671307037896365,0.7850467289719626,0.7698971304818624
saga,elasticnet,0.1,0.1111111111111111,0.8,0.7,0.682907965970611,0.7897196261682243,0.7754654983570647
saga,elasticnet,0.1,0.1111111111111111,1.0,0.7133333333333334,0.6921887084300077,0.7952380952380953,0.779379157427938
saga,elasticnet,0.1,0.2222222222222222,0.4,0.6833333333333333,0.6643464810518175,0.7754137115839244,0.762061403508772
saga,elasticnet,0.1,0.2222222222222222,0.6,0.6933333333333334,0.6705336426914154,0.7850467289719626,0.7694805194805195
saga,elasticnet,0.1,0.2222222222222222,0.8,0.7,0.682907965970611,0.7897196261682243,0.7754654983570647
saga,elasticnet,0.1,0.2222222222222222,1.0,0.7133333333333334,0.6921887084300077,0.7952380952380953,0.779379157427938
saga,elasticnet,0.1,0.3333333333333333,0.4,0.6833333333333333,0.6643464810518175,0.7754137115839244,0.7623220153340636
saga,elasticnet,0.1,0.3333333333333333,0.6,0.69,0.6705336426914154,0.7832167832167832,0.7699784017278617
saga,elasticnet,0.1,0.3333333333333333,0.8,0.7,0.682907965970611,0.7897196261682243,0.7754654983570647
saga,elasticnet,0.1,0.3333333333333333,1.0,0.7133333333333334,0.6921887084300077,0.7952380952380953,0.779379157427938
saga,elasticnet,0.1,0.4444444444444444,0.4,0.6833333333333333,0.6651198762567672,0.7754137115839244,0.7629994526546251
saga,elasticnet,0.1,0.4444444444444444,0.6,0.69,0.6705336426914154,0.7832167832167832,0.7702265372168285
saga,elasticnet,0.1,0.4444444444444444,0.8,0.7,0.6790409899458624,0.7897196261682243,0.7733478973238668
saga,elasticnet,0.1,0.4444444444444444,1.0,0.7133333333333334,0.691415313225058,0.7952380952380953,0.7789473684210526
saga,elasticnet,0.1,0.5555555555555556,0.4,0.6833333333333333,0.6635730858468677,0.7754137115839244,0.7621651175505741
saga,elasticnet,0.1,0.5555555555555556,0.6,0.69,0.6697602474864656,0.7832167832167832,0.769811320754717
saga,elasticnet,0.1,0.5555555555555556,0.8,0.6966666666666667,0.6790409899458624,0.7878787878787878,0.7733478973238668
saga,elasticnet,0.1,0.5555555555555556,1.0,0.7133333333333334,0.691415313225058,0.7952380952380953,0.7789473684210526
saga,elasticnet,0.1,0.6666666666666666,0.4,0.6833333333333333,0.6612529002320185,0.7754137115839244,0.7609170305676857
saga,elasticnet,0.1,0.6666666666666666,0.6,0.6866666666666666,0.6705336426914154,0.7813953488372093,0.7704741379310345
saga,elasticnet,0.1,0.6666666666666666,0.8,0.6966666666666667,0.6805877803557618,0.7878787878787878,0.7746863066012003
saga,elasticnet,0.1,0.6666666666666666,1.0,0.7133333333333334,0.6906419180201083,0.7952380952380953,0.7785160575858251
saga,elasticnet,0.1,0.7777777777777777,0.4,0.6833333333333333,0.6604795050270689,0.7754137115839244,0.7607629427792917
saga,elasticnet,0.1,0.7777777777777777,0.6,0.6866666666666666,0.6689868522815159,0.7813953488372093,0.7696447793326158
saga,elasticnet,0.1,0.7777777777777777,0.8,0.6966666666666667,0.6790409899458624,0.7878787878787878,0.7738419618528609
saga,elasticnet,0.1,0.7777777777777777,1.0,0.7133333333333334,0.6906419180201083,0.7952380952380953,0.7785160575858251
